Title	Description	Keywords	Dataset Type	Collection Period	Organism	Genes	Tissue/Cell Type	Condition	Technique	Instrument Platform	Software	Usage Restrictions	Related Datasets	Link	Filename	User	Post ID	Likes
PTEN and ARID1A haploinsufficiency equip colonic epithelium for oncogenic transformation	Normal aged tissues are thought to exist as a patchwork of mutant clones. However, the relevance of driver mutations in normal tissue in terms of cancer initiation has not been well described. Here, we sought a quantitative understanding of how different cancer drivers achieve an age-related mutational footprint in the human colonic epithelium and to relate the clonal behaviours they generate to cancer risk. Metanalysis of contemporary multiregional sampling studies of colorectal tumours revealed many of the weak or moderate cancer drivers are trunk mutations present in the last common ancestor from which cancers arise. To study the processes by which such driver mutations could contribute to cancer predisposition, immunohistochemistry was used to detect PTEN, SMAD4 and ARID1A deficient clones in normal colon FFPE surgical resection samples (N=182 patients). Age-related changes in clone size and frequency identified positive biases in clone dynamics that acted to increase the mutational footprint for ARID1A and PTEN but not SMAD4. In vitro engineered monoallelic loss of PTEN and ARID1A implicated specific altered downstream pathways and acquired pro-oncogenic cellular fates corresponding to haploinsufficiency for these genes. In situ analysis confirmed enhanced proliferation in both PTEN and ARID1A deficient clones and creation of an immune exclusive microenvironment associated with ARID1A deficiency. The behaviours resulting from haploinsufficiency of PTEN and ARID1A exemplify how priming of the tissue through somatic mosaicism could contribute alternative combinations of genetic events leading to transformation.	epithelium genes haploinsufficiency cancer_biology genetic colonic pten arid1a cancers immunohistochemistry cancer		2024-03-28								cc_by_nd		https://www.biorxiv.org/content/early/2024/03/28/2024.03.27.586939.source.xml		Douglas J Winton	80	0
A Novel Liver Cancer-Selective Histone Deacetylase Inhibitor Is Effective Against Hepatocellular Carcinoma and Induces Durable Responses with Immunotherapy	"Hepatocellular cancer (HCC) progression is facilitated by gene-silencing chromatin histone hypoacetylation due to histone deacetylases (HDACs) activation. However, inhibiting HDACs -- an effective treatment for lymphomas -- has shown limited success in solid tumors. We report the discovery of a class of HDAC inhibitors (HDACi) that demonstrates exquisite selective cytotoxicity against human HCC cells. The lead compound STR-V-53 (3) showed a favorable safety profile in mice and robustly suppressed tumor growth in orthotopic xenograft models of HCC. When combined with the anti-HCC drug sorafenib, STR-V-53 showed greater in vivo efficacy. Moreover, STR-V-53 combined with anti-PD1 therapy increased the CD8+ to regulatory T-cell (Treg) ratio and survival in an orthotopic HCC model in immunocompetent mice. This combination therapy resulted in durable responses in 40% of the mice. Transcriptomic analysis revealed that STR-V-53 primed HCC cells to immunotherapy through HDAC inhibition, impaired glucose-regulated transcription, impaired DNA synthesis, upregulated apoptosis, and stimulated the immune response pathway. Collectively, our data demonstrate that the novel HDACi STR-V-53 is an effective anti-HCC agent that can induce profound responses when combined with standard immunotherapy.  Graphical Abstract  O_FIG O_LINKSMALLFIG WIDTH=200 HEIGHT=146 SRC=""FIGDIR/small/587062v2_ufig1.gif"" ALT=""Figure 1""> View larger version (28K): org.highwire.dtl.DTLVardef@28281corg.highwire.dtl.DTLVardef@617aa9org.highwire.dtl.DTLVardef@1bc198dorg.highwire.dtl.DTLVardef@31852e_HPS_FORMAT_FIGEXP  M_FIG C_FIG"	cancer_biology immunocompetent hepatocellular carcinoma liver tumors immunotherapy cancer tumor		2024-03-28								cc_no		https://www.biorxiv.org/content/early/2024/03/28/2024.03.27.587062.source.xml		Adegboyega K Oyelere	81	0
Hypercholesterolemia-induced impairment in sorafenib functionality is overcome by avasimibe co-treatment	Avasimibe; a cholesterol-lowering drug with a proven safety in clinical trials, has recently been repositioned as an anticancer agent in various preclinical investigations. A study from our group reported that hypercholesterolemia promotes hepatocellular carcinoma (HCC) cell survival and hampers the anticancer effect of sorafenib, a kinase inhibitor. In the present study, we demonstrate that in HCC under hypercholesterolemic conditions the anticancer property of sorafenib is potentiated by avasimibe (AVA) co-treatment. Further, to elucidate the role of hypercholesterolemia on sorafenib efficacy, in vitro and in vivo models of HCC were used. In vitro, co-treatment of both drugs synergistically inhibited HCC cell viability and induced cell death under normal and hypercholesterolemic conditions. At the molecular level, downregulation of ERK signalling and induction of endoplasmic reticulum stress are likely to contribute to the combinatorial cytotoxic effect of sorafenib and avasimibe in vitro. In mice, fed on a high-cholesterol diet (HCD), the efficacy of sorafenib was restored by co-administration of AVA. Collectively, these findings suggest that impairment in the efficacy of sorafenib because of hypercholesterolemic phenotype could be restored by AVA co-treatment, which may have implications towards treatment strategy.  HighlightsO_LICholesterol impedes sorafenib efficacy in Hepatocellular carcinoma cells. C_LIO_LIAvasimibe restores the functionality of sorafenib under hypercholesterolemic environment. C_LIO_LICombine treatment of sorafenib and avasimibe synergistically enhances cytotoxicity in hepatocellular carcinoma. C_LIO_LISorafenib and avasimibe treatment in the presence of LDLc.is associated with diminished ERK activation and increased ER stress. C_LI	cancer_biology avasimibe impairment cholesterol hypercholesterolemia hypercholesterolemic carcinoma combinatorial highlightso_licholesterol overcome treatment		2024-03-28								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/28/2024.03.27.586757.source.xml		Manoj Kumar Bhat	82	0
Novel synthetic ecteinascidins exhibit potent anti-melanoma activity by suppressing super-enhancer-driven oncogenic transcription	The dynamic cellular transitions exhibited by skin cutaneous melanoma (SKCM) cells present a significant challenge to current therapeutic approaches, emphasizing the critical need for innovative treatments. Lurbinectedin, a marine-derived compound belonging to the ecteinascidin family, has recently gained approval for the treatment of metastatic small-cell lung cancer (SCLC). In this study, we demonstrate the efficacy of lurbinectedin against SKCM cells, irrespective of their driver mutations or phenotypic states. Additionally, we have developed two novel derivatives of lurbinectedin, termed ecubectedin and PM54, both of which exhibit potent cytotoxic effects on SKCM cells. Moreover, these analogs demonstrate robust anti-tumor activity in melanoma xenograft models, including those resistant to current therapies, leading to prolonged animal survival. Mechanistically, our investigation reveals that these novel synthetic ecteinascidins markedly suppress oncogenic super-enhancer (SE)-mediated gene expression in SKCM cells through a multifaceted mechanism. They bind to and inhibit the activity of promoters of lineage-specific master transcription factors, as well as promoters of genes encoding ubiquitous transcription factors/coactivators, which are highly enriched at oncogenic SEs. These mechanisms likely synergize to disrupt the expression of cancer-promoting genes. Overall, our findings highlight the potential of synthetic ecteinascidins as promising therapeutics for cancers characterized by diverse transcriptional landscapes, particularly in cases where conventional therapeutic options have failed due to the heterogeneity of malignant cell population	cancer_biology melanoma transcription cancers potent therapeutics ecteinascidins enhancer cancer tumor		2024-03-28								cc_no		https://www.biorxiv.org/content/early/2024/03/28/2024.03.26.586754.source.xml		Frederic Coin	83	0
Novel synthetic ecteinascidins exhibit potent anti-melanoma activity by suppressing super-enhancer-driven oncogenic transcription	The dynamic cellular transitions exhibited by skin cutaneous melanoma (SKCM) cells present a significant challenge to current therapeutic approaches, emphasizing the critical need for innovative treatments. Lurbinectedin, a marine-derived compound belonging to the ecteinascidin family, has recently gained approval for the treatment of metastatic small-cell lung cancer (SCLC). In this study, we demonstrate the efficacy of lurbinectedin against SKCM cells, irrespective of their driver mutations or phenotypic states. Additionally, we have developed two novel derivatives of lurbinectedin, termed ecubectedin and PM54, both of which exhibit potent cytotoxic effects on SKCM cells. Moreover, these analogs demonstrate robust anti-tumor activity in melanoma xenograft models, including those resistant to current therapies, leading to prolonged animal survival. Mechanistically, our investigation reveals that these novel synthetic ecteinascidins markedly suppress oncogenic super-enhancer (SE)-mediated gene expression in SKCM cells through a multifaceted mechanism. They bind to and inhibit the activity of promoters of lineage-specific master transcription factors, as well as promoters of genes encoding ubiquitous transcription factors/coactivators, which are highly enriched at oncogenic SEs. These mechanisms likely synergize to disrupt the expression of cancer-promoting genes. Overall, our findings highlight the potential of synthetic ecteinascidins as promising therapeutics for cancers characterized by diverse transcriptional landscapes, particularly in cases where conventional therapeutic options have failed due to the heterogeneity of malignant cell population	cancer_biology melanoma transcription cancers potent therapeutics ecteinascidins enhancer cancer tumor		2024-03-28								cc_no		https://www.biorxiv.org/content/early/2024/03/28/2024.03.26.586754.source.xml		Frederic Coin	84	0
YTHDC1 m6A-dependent and m6A-independent functions converge to preserve DNA damage response.	Cells have evolved a robust and highly regulated DNA damage response to preserve their genomic integrity. Although increasing evidence highlights the relevance of RNA regulation, our understanding of its impact on a fully efficient DNA damage response remains limited. Here, through a targeted CRISPR-knockout screen, we identified RNA binding proteins and modifiers that participate in mediating the p53 response. Among the top hits, m6A reader YTHDC1 was identified as a master regulator of p53 expression. YTHDC1 binds to the transcription start sites of TP53 and other genes involved in DNA damage response, promoting their transcriptional elongation. YTHDC1 deficiency leads to reduced TP53 expression, and also retention of introns leading to aberrant protein production of key DNA damage factors. While intron retention is dependent on m6A, YTHDC1 favors TP53 transcriptional pause-release independently of m6A. Depletion of YTHDC1 causes genomic instability and aberrant cancer cell proliferation mediated by genes regulated by YTHDC1. Our results uncover YTHDC1 as an orchestrator of the DNA damage response through distinct mechanisms of co-transcriptional mRNA regulation.	cancer_biology genes rna cancer dna mrna functions m6a ythdc1 converge		2024-03-28								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/28/2024.03.25.586632.source.xml		Maite Huarte	85	0
Androgen deprivation therapy-resistant club cells are linked to myeloid cell-driven immunosuppression in the prostate tumor microenvironment	Prostate cancer treatment resistance is a significant challenge facing the field. Genomic and transcriptomic profiling have partially elucidated the mechanisms through which cancer cells escape treatment, but their relation toward the tumor microenvironment (TME) remains elusive. Here we present a comprehensive transcriptomic landscape of the prostate TME at multiple points in the standard treatment timeline employing single-cell RNA-sequencing and spatial transcriptomics data from 110 patients. We identify club-like cells as a key epithelial cell subtype that acts as an interface between the prostate and the immune system. Tissue areas enriched with club-like cells have depleted androgen signaling and upregulated expression of luminal progenitor cell markers. Club-like cells display a senescence-associated secretory phenotype and their presence is linked to increased polymorphonuclear myeloid-derived suppressor cell (PMN-MDSC) activity. Our results indicate that club-like cells partake in inducing myeloid inflammation previously associated with androgen deprivation therapy resistance, providing a rationale for their therapeutic targeting.	cancer_biology myeloid immunosuppression androgen prostate transcriptomics cancer tumor		2024-03-28								cc_no		https://www.biorxiv.org/content/early/2024/03/28/2024.03.25.586330.source.xml		Matti Nykter	86	0
CPT1A Mediates Radiation Sensitivity in Colorectal Cancer	The prevalence and mortality rates of colorectal cancer (CRC) are increasing worldwide. Radiation resistance hinders radiotherapy, a standard treatment for advanced CRC, leading to local recurrence and metastasis. Elucidating the molecular mechanisms underlying radioresistance in CRC is critical to enhance therapeutic efficacy and patient outcomes. Bioinformatic analysis and tumour tissue examination were conducted to investigate the CPT1A mRNA and protein levels in CRC and their correlation with radiotherapy efficacy. Furthermore, lentiviral overexpression and CRISPR/Cas9 lentiviral vectors, along with in vitro and in vivo radiation experiments, were used to explore the effect of CPT1A on radiosensitivity. Additionally, transcriptomic sequencing, molecular biology experiments, and bioinformatic analyses were employed to elucidate the molecular mechanisms by which CPT1A regulates radiosensitivity. CPT1A was significantly downregulated in CRC and negatively correlated with responsiveness to neoadjuvant radiotherapy. Functional studies suggested that CPT1A mediates radiosensitivity, influencing reactive oxygen species (ROS) scavenging and DNA damage response. Transcriptomic and molecular analyses highlighted the involvement of the peroxisomal pathway. Mechanistic exploration revealed that CPT1A downregulates the FOXM1-SOD1/SOD2/CAT axis, moderating cellular ROS levels after irradiation and enhancing radiosensitivity. CPT1A downregulation contributes to radioresistance in CRC by augmenting the FOXM1-mediated antioxidant response. Thus, CPT1A is a potential biomarker of radiosensitivity and a novel target for overcoming radioresistance, offering a future direction to enhance CRC radiotherapy.	cancer_biology overexpression colorectal radiation tumour cpt1a radiotherapy sensitivity biomarker cancer		2024-03-28								cc_by		https://www.biorxiv.org/content/early/2024/03/28/2024.03.26.586752.source.xml		Yi Ding	87	0
MAP4 kinase-regulated reduced CLSTN1 expression in medulloblastoma is associated with increased invasiveness	De-regulated protein expression contributes to tumor growth and progression in medulloblastoma (MB), the most common malignant brain tumor in children. MB is associated with impaired differentiation of specific neural progenitors, suggesting that the deregulation of proteins involved in neural physiology could contribute to the transformed phenotype in MB.  Calsynthenin 1 (CLSTN1) is a neuronal protein involved in cell-cell interaction, vesicle trafficking, and synaptic signaling. We previously identified CLSTN1 as a putative target of the pro-invasive kinase MAP4K4, which we found to reduce CLSTN1 surface expression. Herein, we explored the expression and functional significance of CLSTN1 in MB. We found that CLSTN1 expression is decreased in primary MB tumors compared to tumor-free cerebellum or brain tissues. CLSTN1 is expressed in laboratory-established MB cell lines, where it localized to the plasma membrane, intracellular vesicular structures, and regions of cell-cell contact. The reduction of CLSTN1 expression significantly increased growth factor-driven invasiveness. Pharmacological inhibition of MAP4 kinases caused increased CLSTN1 expression and CLSTN1 accumulation in cell-cell contacts. Co-culture of tumor cells with astrocytes increased CLSTN1 localization in cell-cell contacts, which was further enhanced by MAP4K inhibition.  Our study revealed a repressive function of CLSTN1 in growth-factor-driven invasiveness in MB and its potential implication in homologous and heterologous interactions of the tumor cells with cells in their microenvironment.	cancer_biology medulloblastoma clstn1 map4 kinase invasiveness astrocytes tumors tumor map4k4		2024-03-21								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/21/2024.03.20.585872.source.xml		Martin Baumgartner	88	0
Cancer-Associated Hypercalcemia Signals Through the Hindbrain to cause Anorexia	Hypercalcemia, caused by tumor secretion of parathyroid hormone-related protein (PTHrP), is associated with anorexia and weight loss. We demonstrate that overexpression of PTHrP by tumor cells in a transgenic model of breast cancer causes anorexia and rapid weight loss. These changes are accompanied by activation of neurons in the area postrema (AP), the nucleus tractus solitarius (NTS) and the parabrachial nucleus (PBN), a hindbrain circuit regulating food intake. Blocking hypercalcemia prevents anorexia and activation of these brain centers in tumor bearing mice, whereas injecting calcium activates the same circuit in wild-type mice. Neurons in the AP express the calcium-sensing receptor (CaSR) and the same AP/NTS/PBN circuit is stimulated by treating WT mice with cinacalcet, an allosteric activator of the CaSR. Finally, treating diet-induced obese mice with cinacalcet reduces food intake and causes weight loss. These results suggest that CaSR-expressing neurons in the AP might be a pharmacologic target for obesity.	cancer_biology overexpression hypercalcemia anorexia obesity signals hindbrain cancer tumor		2024-03-21								cc_by_nc		https://www.biorxiv.org/content/early/2024/03/21/2024.03.19.585694.source.xml		John J. Wysolmerski	89	0
Effect of C-to-T transition at CpG sites on tumor suppressor genes in tumor development in cattle evaluated by somatic mutation analysis in enzootic bovine leukosis	Oncogenic transformation of normal cells is caused by mutations and chromosomal abnormalities in cancer-related genes. Enzootic bovine leukosis (EBL) is a malignant B-cell lymphoma caused by bovine leukemia virus (BLV) infection in cattle. Although a small fraction of BLV-infected cattle develops EBL after a long latent period, the mechanisms for oncogenesis in EBL cattle remain largely unknown. In this study, we analyzed the types and patterns of somatic mutations in cancer cells from 36 EBL cases, targeting 21 cancer-related genes. Various somatic mutations were identified in 8 genes, TP53, NOTCH1, KMT2D, CREBBP, KRAS, PTEN, CARD11, and MYD88. In addition, TP53 gene was found to be mutated in 69.4% of EBL cases, with most being biallelic mutations. In some cases, associations were observed between the ages at which cattle had developed EBL and somatic mutation patterns; young onset of EBL possibly occurs due to congenital mutations, high impact mutations affecting protein translation, and biallelic mutations. Furthermore, nucleotide substitution patterns indicated that cytosine at CpG sites tended to be converted to thymine in many EBL cases, which was considered to be the result of spontaneous deamination of 5-methylctosine. These results demonstrate how somatic mutations have occurred in cancer cells leading to EBL development, thereby explaining its pathogenic mechanism. These findings will contribute to a better understanding and future elucidation of disease progression in BLV infection.  ImportanceEnzootic bovine leukosis (EBL) is a malignant and lethal disease in cattle. Currently, there are no effective vaccines or therapeutic methods against bovine leukemia virus (BLV) infection, resulting in severe economic losses in livestock industry. This study provides a renewed hypothesis to explain the general mechanisms of EBL onset by combining the previous finding that several integration sites of BLV provirus can affect the increase in survival and proliferation of infected cells. We demonstrate that two additional random events are necessary for oncogenic transformation in infected cell clones, elucidating the reason why only few infected cattle develop EBL. Further exploration of somatic mutation and BLV integration sites could support this hypothesis more firmly, potentially contributing to the development of novel control methods for EBL onset.	cancer_biology genes lymphoma virus cattle leukosis provirus leukemia cancer tumor bovine		2024-03-21								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/21/2024.03.19.585713.source.xml		Asami Nishimori	90	0
Systematic annotation of orphan RNAs reveals blood-accessible molecular barcodes of cancer identity and cancer-emergent oncogenic drivers	From extrachromosomal DNA to neo-peptides, the broad reprogramming of the cancer genome leads to the emergence of molecules that are specific to the cancer state. We recently described orphan non-coding RNAs (oncRNAs) as a class of cancer-specific small RNAs with the potential to play functional roles in breast cancer progression1. Here, we report a systematic and comprehensive search to identify, annotate, and characterize cancer-emergent oncRNAs across 32 tumor types. We also leverage large-scale in vivo genetic screens in xenografted mice to functionally identify driver oncRNAs in multiple tumor types. We have not only discovered a large repertoire of oncRNAs, but also found that their presence and absence represent a digital molecular barcode that faithfully captures the types and subtypes of cancer. Importantly, we discovered that this molecular barcode is partially accessible from the cell-free space as some oncRNAs are secreted by cancer cells. In a large retrospective study across 192 breast cancer patients, we showed that oncRNAs can be reliably detected in the blood and that changes in the cell-free oncRNA burden captures both short-term and long-term clinical outcomes upon completion of a neoadjuvant chemotherapy regimen. Together, our findings establish oncRNAs as an emergent class of cancer-specific non-coding RNAs with potential roles in tumor progression and clinical utility in liquid biopsies and disease monitoring.	cancer_biology biopsies molecular rnas dna barcodes annotation cancer tumor chemotherapy		2024-03-21								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/21/2024.03.19.585748.source.xml		Hani Goodarzi	91	0
Illuminating the Dark Cancer Phosphoproteome Through a Machine-Learned Co-Regulation Map of 26,280 Phosphosites	Mass spectrometry-based phosphoproteomics offers a comprehensive view of protein phosphorylation, but limited knowledge about the regulation and function of most phosphosites restricts our ability to extract meaningful biological insights from phosphoproteomics data. To address this, we combine machine learning and phosphoproteomic data from 1,195 tumor specimens spanning 11 cancer types to construct CoPheeMap, a network mapping the co-regulation of 26,280 phosphosites. Integrating network features from CoPheeMap into a machine learning model, CoPheeKSA, we achieve superior performance in predicting kinase-substrate associations. CoPheeKSA reveals 24,015 associations between 9,399 phosphosites and 104 serine/threonine kinases, including many unannotated phosphosites and under-studied kinases. We validate the accuracy of these predictions using experimentally determined kinase-substrate specificities. By applying CoPheeMap and CoPheeKSA to phosphosites with high computationally predicted functional significance and cancer-associated phosphosites, we demonstrate the effectiveness of these tools in systematically illuminating phosphosites of interest, revealing dysregulated signaling processes in human cancer, and identifying under-studied kinases as putative therapeutic targets.	cancer_biology 280 phosphosites spectrometry kinases phosphoproteomics 26 phosphoproteome cancer tumor		2024-03-21								cc_no		https://www.biorxiv.org/content/early/2024/03/21/2024.03.19.585786.source.xml		Bing Zhang	92	0
CDK12 Loss Promotes Prostate Cancer Development While Exposing Vulnerabilities to Paralog-Based Synthetic Lethality	Biallelic loss of cyclin-dependent kinase 12 (CDK12) defines a unique molecular subtype of metastatic castration-resistant prostate cancer (mCRPC). It remains unclear, however, whether CDK12 loss per se is sufficient to drive prostate cancer development--either alone, or in the context of other genetic alterations--and whether CDK12-mutant tumors exhibit sensitivity to specific pharmacotherapies. Here, we demonstrate that tissue-specific Cdk12 ablation is sufficient to induce preneoplastic lesions and robust T cell infiltration in the mouse prostate. Allograft-based CRISPR screening demonstrated that Cdk12 loss is positively associated with Trp53 inactivation but negatively associated with Pten inactivation--akin to what is observed in human mCRPC. Consistent with this, ablation of Cdk12 in prostate organoids with concurrent Trp53 loss promotes their proliferation and ability to form tumors in mice, while Cdk12 knockout in the Pten-null prostate cancer mouse model abrogates tumor growth. Bigenic Cdk12 and Trp53 loss allografts represent a new syngeneic model for the study of androgen receptor (AR)-positive, luminal prostate cancer. Notably, Cdk12/Trp53 loss prostate tumors are sensitive to immune checkpoint blockade. Cdk12-null organoids (either with or without Trp53 co-ablation) and patient-derived xenografts from tumors with CDK12 inactivation are highly sensitive to inhibition or degradation of its paralog kinase, CDK13. Together, these data identify CDK12 as a bona fide tumor suppressor gene with impact on tumor progression and lends support to paralog-based synthetic lethality as a promising strategy for treating CDK12-mutant mCRPC.	cancer_biology cdk12 cancer paralog prostate tumors lethality tumor		2024-03-21								cc_by		https://www.biorxiv.org/content/early/2024/03/21/2024.03.20.585990.source.xml		Arul M. Chinnaiyan	93	0
Consequences of platelet-educated cancer cells on the expression of inflammatory and metastatic glycoproteins.	Cancer-associated thrombosis, a major cause of mortality in cancer patients, exhibits a 4 to 7 times higher incidence compared to the general population. Platelet activation by tumor cells contributes to this pro-thrombotic state. Cancer cell-educated platelets have also been described to be implicated in promoting metastasis. Intriguingly, our team, among others, unveils a reverse process, wherein platelets educate cancer cells by transferring lipids, RNAs, and proteins. Here, focusing on colorectal and pancreatic cancers, our study investigates genes and proteins mediating platelet education of cancer cells. We demonstrated, for the first time, that platelets can educate cancer cells by inducing changes in the transcription of genes related to glycosylation, inflammation, and metastasis in cancer cells themselves. These results indicate a direct impact of platelets on cancer cell phenotype. This novel insight suggests potential therapeutic avenues for cancer treatment, disrupting platelet-mediated alterations and influencing the course of cancer progression.	glycoproteins cancer_biology platelet cancers cells thrombosis thrombotic metastatic cancer tumor		2024-03-21								cc_no		https://www.biorxiv.org/content/early/2024/03/21/2024.03.20.585903.source.xml		Christophe Dubois	94	0
Targeting Diffuse Midline Glioma with a novel anti-CD99 Antibody	Diffuse midline gliomas (DMGs) are devastating brain tumors that occur primarily in children. The salient feature of these tumors is the presence of a H3K27M mutation (K27M), associated with the worst prognosis. We identified the cell surface antigen CD99 as notably expressed in DMGs, particularly in K27M+DMGs. We found that the increased expression of CD99 in K27M+DMGs was a result of the onco-histone K27M mutation. In K27M+DMG cells, CD99 inactivation impaired tumor growth by inducing cell differentiation, indicating an oncogenic role of CD99 enabled by blocking differentiation. We then developed a novel therapeutic anti-CD99 chimeric antibody, 10D1, with a membrane-proximal binding epitope, and evaluated its antitumor efficacy in preclinical models of K27M+DMG. 10D1 suppressed DMG growth in vitro and in vivo by inducing apoptosis. When combined with radiation treatment, 10D1 exhibited improved antitumor efficiency and xenograft survival, providing a strong justification for its clinical development as a therapy for DMGs.  Statement of SignificanceThis study emphasizes that CD99 overexpression occurs due to the H3K27M mutation in Diffuse Midline Gliomas (DMGs). This heightened expression suppresses apoptosis, inhibits differentiation, and induces radio-resistance in DMGs. This research justifies using a novel CD99 antibody alone or combined with radiation therapy in human pediatric clinical trials.	cancer_biology overexpression antibody h3k27m cd99 apoptosis glioma targeting novel tumors tumor		2024-03-21								cc_no		https://www.biorxiv.org/content/early/2024/03/21/2024.03.19.585814.source.xml		Sujatha Venkataraman	95	0
BET inhibition induces GDH1-dependent glutamine metabolic remodeling and vulnerability in liver cancer	Bromodomain and extra-terminal domain (BET) proteins, which function partly through MYC, are critical epigenetic readers and emerging therapeutic targets in cancer. Whether and how BET inhibition simultaneously induces metabolic remodeling remains unclear. Here we find that even transient BET inhibition by JQ-1 and other pan-BET inhibitors blunts liver cancer cell proliferation and tumor growth. BET inhibition decreases glycolytic gene expression but enhances mitochondrial glucose and glutamine oxidative metabolism revealed by metabolomics and isotope labeling analysis. Specifically, BET inhibition downregulates miR-30a to upregulate glutamate dehydrogenase 1 (GDH1) independent of MYC, which produces -ketoglutarate for mitochondrial oxidative phosphorylation (OXPHOS). Targeting GDH1 or OXPHOS is synthetic lethal to BET inhibiton, and combined BET and OXPHOS inhibition therapeutically prevents liver tumor growth in vitro and in vivo. Together, we uncover an important epigenetic-metabolic crosstalk whereby BET inhibition induces MYC- independent and GDH1-dependendent glutamine metabolic remodeling that can be exploited for innovative combination therapy of liver cancer.	metabolic cancer_biology glutamine remodeling therapy liver cancer tumor glycolytic		2024-03-21								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/21/2024.03.20.585859.source.xml		Fuming Li	96	0
UDP-6-glucose dehydrogenase in hormonally responsive breast cancers	Survival for metastatic breast cancer is low and thus, continued efforts to treat and prevent metastatic progression are critical. Estrogen is shown to promote aggressive phenotypes in multiple cancer models irrespective of estrogen receptor (ER) status. Similarly, UDP-Glucose 6-dehydrogenase (UGDH) a ubiquitously expressed enzyme involved in extracellular matrix precursors, as well as hormone processing increases migratory and invasive properties in cancer models. While the role of UGDH in cellular migration is defined, how it intersects with and impacts hormone signaling pathways associated with tumor progression in metastatic breast cancer has not been explored. Here we demonstrate that UGDH knockdown blunts estrogen-induced tumorigenic phenotypes (migration and colony formation) in ER+ and ER- breast cancer in vitro. Knockdown of UGDH also inhibits extravasation of ER- breast cancer ex vivo, primary tumor growth and animal survival in vivo in both ER+ and ER- breast cancer. We also use single cell RNA-sequencing to demonstrate that our findings translate to a human breast cancer clinical specimen. Our findings support the role of estrogen and UGDH in breast cancer progression provide a foundation for future studies to evaluate the role of UGDH in therapeutic resistance to improve outcomes and survival for breast cancer patients.	cancer_biology udp breast tumor tumorigenic cancers invasive dehydrogenase cancer glucose		2024-03-21								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/21/2024.03.20.585919.source.xml		C. Rory Goodwin	97	0
How clinically relevant are prostate cancer cell lines? A comprehensive characterisation and multiomics comparison.	Cell line experiments arguably remain the most used tool in preclinical cancer research, despite their limitations. With almost 95% drugs entering human trials failing, and up to 90% preclinical research failing before even being tested in humans, we must shift the pre-clinical paradigm. A range of in silico, in vitro, in vivo and ex vivo approaches are gaining popularity, with the aim of potentially replacing cell line use. However, we cannot ignore the plethora of historical data from cell lines, nor write off their future use- especially within advanced bioengineered models. Therefore, we must question if and how cell lines hold clinical relevance. This study evaluates the clinical characteristics of 46 prostate cancer cell lines against worldwide data and investigates the biological features of seven cell lines in depth, comparing them to over 10,000 well characterised human cases from 24 studies in nine countries. Clinical features compared included age, ethnicity, Gleason grade, cancer type, treatment history and multiomics variables included mutations, copy number alterations, structural variants, microsatellite instability, mRNA and protein expression, and tumour mutational burden. We found that the most used cell lines accurately represent a minute proportion of prostate cancer patients. Furthermore, we recommend a pipeline for tailoring selection of clinically relevant cell lines with the ultimate aim of increasing the scientific methodology behind choosing a cell line.	cancer_biology tumour cell 90 prostate clinically multiomics bioengineered cancer		2024-03-21								cc_by		https://www.biorxiv.org/content/early/2024/03/21/2024.03.20.585982.source.xml		Zahra Ahmed	98	0
Ether lipids influence cancer cell fate by modulating iron uptake	Cancer cell fate has been widely ascribed to mutational changes within protein-coding genes associated with tumor suppressors and oncogenes. In contrast, the mechanisms through which the biophysical properties of membrane lipids influence cancer cell survival, dedifferentiation and metastasis have received little scrutiny. Here, we report that cancer cells endowed with a high metastatic ability and cancer stem cell-like traits employ ether lipids to maintain low membrane tension and high membrane fluidity. Using genetic approaches and lipid reconstitution assays, we show that these ether lipid-regulated biophysical properties permit non-clathrin-mediated iron endocytosis via CD44, leading directly to significant increases in intracellular redox-active iron and enhanced ferroptosis susceptibility. Using a combination of in vitro three-dimensional microvascular network systems and in vivo animal models, we show that loss of ether lipids also strongly attenuates extravasation, metastatic burden and cancer stemness. These findings illuminate a mechanism whereby ether lipids in carcinoma cells serve as key regulators of malignant progression while conferring a unique vulnerability that can be exploited for therapeutic intervention.	iron genes cancer_biology genetic cancer ether cell carcinoma lipids tumor		2024-03-21								cc_by_nc_nd		https://www.biorxiv.org/content/early/2024/03/21/2024.03.20.585922.source.xml		Robert A Weinberg	99	0
