Title	Description	Keywords	Dataset Type	Collection Period	Organism	Genes	Tissue/Cell Type	Condition	Technique	Instrument Platform	Software	Usage Restrictions	Related Datasets	Link	Filename	User	Post ID	Likes
Injectable agents could improve liquid biopsy for cancer detection and monitoring	Scientists have developed two agents, made of therapeutic nanoparticles and antibodies, that could be given to patients shortly before a blood draw to allow physicians to better detect tumor DNA in blood using a technology called liquid biopsy. Liquid biopsies promise to transform how cancers are diagnosed, monitored, and treated by detecting DNA that tumors shed into the blood. But the body presents a significant challenge. Immune cells in the liver and DNA-degrading enzymes in blood remove circulating tumor DNA from the bloodstream within minutes, making this DNA difficult to capture and detect in a blood test. To overcome this, a team from the Broad Institute of MIT and Harvard and Massachusetts Institute of Technology (MIT) have developed two injectable priming agents that briefly slow down the clearance of circulating tumor DNA from the body, allowing levels of this DNA to temporarily increase in blood and be collected for testing. The team says that these priming agents could improve the performance of liquid biopsies for cancer and potentially other diseases  akin to how contrast agents are given to patients to enhance medical imaging scans. Their findings are published in Science. Viktor Adalsteinsson, director of the Gerstner Center for Cancer Diagnostics at Broad, Sangeeta Bhatia, an institute member at Broad, a professor at MIT and director of the Marble Center for Cancer Nanomedicine at MITs Koch Institute, and J. Christopher Love, an associate member at Broad and a professor at MITs Koch Institute, are co-senior authors of the study. Liquid biopsy stands to fundamentally change how cancer is diagnosed and treated but requires higher sensitivity, said Adalsteinsson. To improve sensitivity, we sought to address for the first time the biology of circulating tumor DNA clearance, recognizing this is a fundamental hurdle upstream of most liquid biopsy tests which, if solved, could broadly benefit patients. One of the priming agents consists of nanoparticles, which, like circulating tumor DNA, are consumed by immune cells in the liver. We thought we could design a safe dummy nanoparticle to distract those immune cells and leave the circulating tumor DNA alone so that it could be at a higher concentration in blood samples, Bhatia said. The other agent comprises engineered antibodies that bind to tumor DNA, protecting them from destruction by circulating enzymes. Both strategies  therapeutic nanoparticles and antibodies  are already well-established forms of medicine for use in humans. Existing liquid biopsy technologies are limited by the amount of tumor DNA you have in the tube of blood, Love said. So we started to think about how we might inject something beforehand to help boost or enhance that signal. Carmen Martin-Alonso, a graduate student in Bhatias lab, spearheaded the design of the nanoparticles. Shervin Tabrizi, a postdoctoral associate in Loves lab and the Gerstner Center at the Broad and a radiation oncologist at Massachusetts General Hospital, took the lead on engineering the antibodies. And Kan Xiong, a research scientist at the Gerstner Center at the Broad, led an effort to optimize the analysis of single droplets of mouse blood for circulating tumor DNA. In mouse studies, the team showed that administering these priming agents one to two hours before drawing a blood sample each increased the amount of circulating tumor DNA in a blood sample by more than 10-fold. This improved the sensitivity of detecting cancer by liquid biopsy in mice with low tumor burden from below 10 percent to more than 75 percent. Circulating tumor DNA levels in the animals returned to baseline within a day. The ability to get peak activity of these agents within a couple of hours, followed by their rapid clearance, means that someone could go to their doctor's office, receive an agent like this, and then give their blood for the test itself, all within one visit, Love said. This feature bodes well for the potential to translate this concept into clinical use. The team says their priming agents represent new platform technologies that could in principle enhance liquid biopsies not only for cancer but also for neurodegenerative diseases, metabolic disorders, deep-seeded infectious diseases, and prenatal genetic testing, as well as for the detection of other scarce analytes of clinical significance. Boosting circulating tumor DNA in blood is just the tip of the iceberg, Adalsteinsson said. Priming is a new frontier were excited to further develop in cancer diagnostics and beyond. 	nanomedicine biopsies monitoring detection cancer medicine improve biopsy broad news		2024-01-18										https://www.broadinstitute.org/news/injectable-agents-could-improve-liquid-biopsy-cancer-detection-and-monitoring		Kat J. McAlpine	125	0
Cancer immunotherapy candidate provokes powerful dual response in cancer and immune cells	Cancer immunotherapy drugs called PD-1 inhibitors are widely used to stimulate the immune system to fight cancer, but many patients either dont respond or develop resistance to them. A new small-molecule drug candidate being tested in an early-stage clinical trial aims to improve patient responses to immunotherapy. Now scientists have shown, in a study published today in Nature, that the small molecule works through two different mechanisms to slow tumor growth and increase survival in lab animals. Researchers from the Tumor Immunotherapy Discovery Engine (TIDE) at the Broad Institute of MIT and Harvard, AbbVie, and Calico Life Sciences report that the molecule simultaneously makes tumors more sensitive to immune attack and boosts the activity of immune cells to fight tumors in mice. 	scientists immune tumors powerful cells cancer immunotherapy tumor broad news		2023-10-04										https://www.broadinstitute.org/news/cancer-immunotherapy-candidate-provokes-powerful-dual-response-cancer-and-immune-cells		Allessandra DiCorato	126	0
A research team searches for every gene that helps tumors evade immunotherapy	In 2011, Robert Manguso was working in a cell biology lab when his mother was diagnosed with Merkel cell carcinoma, a rare and aggressive skin cancer. Manguso, whod recently graduated from college and was conducting research at the University of Copenhagen as a Fulbright scholar, moved back to the Boston area to be with his mother as she underwent treatment. He also read everything he could about her disease, including emerging evidence that suggested that the immune system could recognize and kill Merkel cell carcinoma. His mother had a presentation of the disease that suggested her immune system was already on the job. But immunotherapy was not yet widely used and had not been applied clinically to Merkel cell carcinoma, so she received traditional chemotherapy and radiation therapy, suffering life-threatening complications along the way. Though the treatment eliminated her cancer, Manguso was struck by the promise of immunotherapy, which offered the potential to harness the immune system to fight cancer without the harsh side effects his mother had experienced. As he searched for graduate school programs that same year, Manguso decided to move away from his interest in fundamental cell biology and focus instead on cancer immunotherapy. When I began my PhD I completely switched my focus, and I havent looked back, said Manguso. Thats the only thing I was interested in doing. 	research gene searches tumors cancer biology immunotherapy carcinoma chemotherapy broad news		2023-10-11										https://www.broadinstitute.org/news/research-team-searches-every-gene-helps-tumors-evade-immunotherapy		Allessandra DiCorato	127	0
Lung cancers molecular features shed light on immunotherapy response	One of the newest types of cancer drugs, immunotherapies called immune checkpoint inhibitors, has transformed the treatment of lung cancer over the last decade  dramatically improving the survival of some patients with the most common form of this disease, non-small cell lung cancer (NSCLC). However, only about 20 percent of patients experience a benefit from these immunotherapies. A new study led by researchers at the Broad Institute of MIT and Harvard and Massachusetts General Hospital (MGH) reveals key molecular features of lung tumors that could explain why some patients respond to these treatments while others do not. The team has pinpointed several genetic and other biological factors that may influence the response of NSCLC patients to immunotherapies that inhibit the PD-1 or PD-L1 proteins. Published in Nature Genetics, this work is the first joint analysis of the Stand Up To Cancer-Mark Foundation cohort, a large dataset gathered through a multi-institution effort to expand the molecular understanding of treatment response in NSCLC. The research team examined whole-exome sequencing and RNA-sequencing data from tumor samples contributed by nearly 400 NSCLC patients before treatment, along with information about their clinical responses to anti-PD-(L)1 therapy. This is one of the largest multi-omic datasets from NSCLC patients who have been treated with these medicines, enabling the scientists to identify a suite of molecular features that are associated with improved treatment outcomes. These results demonstrate the complexity of the biological factors that determine immunotherapy response, and suggest why existing methods of predicting treatment outcomes in NSCLC patients, which look at only a small number of molecular features, arent always accurate. The researchers said their study points to the potential for improving these predictions or even developing more personalized approaches to treatment based on a patient's molecular profile. Right now, long-term disease control is only achievable for some patients, explains co-senior author Justin Gainor, director of the Center for Thoracic Cancers at MGH and associate professor at Harvard Medical School (HMS). This analysis offers a deeper understanding of cancer and immunobiology, which we hope could be harnessed to make these treatments effective for a broader population. And as this collaboration continues to grow, it will further increase our understanding of the relevant molecular changes. This work also demonstrates the importance of collaborations that enable aggregating data from large cohorts of patients, adds Gad Getz, an institute member at Broad and faculty at HMS and MGH. Collectively, we aim for this richly annotated dataset to serve as a useful resource to the field at large, beyond our first analysis. We hope that the stratification of tumors by mutations and gene expression patterns will provide principles and mechanistic hypotheses underlying immunotherapy, and in this way, encourage specific mechanistic studies, explains Nir Hacohen, institute member at Broad and director of the Center for Cancer Immunology at MGH. The work was additionally led by co-first authors Arvind Ravi, Matthew Hellmann, and Monica Arniella of the Broad Institute, Dana-Farber Cancer Institute, and Memorial Sloan Kettering Cancer Center. Building molecular profiles The PD-1/PD-L1 immune checkpoint is a protein interaction that normally suppresses the immune system. Cancer cells use this mechanism to evade the bodys defenses. Anti-PD-(L)1 agents work by blocking this interaction, stimulating the immune system to attack cancer cells. The research team set out to comprehensively profile this molecular landscape in patient samples. Among their findings, they identified specific genetic alterations that disabled the DNA-repair gene ATM and were associated with favorable responses to immunotherapy. They also found genomic changes that could increase expression of the TERT gene, which correlated with negative outcomes. And they identified another key predictor in the expression of genes that encode certain immunoproteasome subunits. By integrating the clinical, genomic, and transcriptomic data, the researchers uncovered two overall collections of features that correlated with a favorable treatment response: an immune activated/exhausted environment, in which the immune cells displayed signatures of previously high activity that had waned; and a signature defined by high levels of neoantigens, or foreign proteins displayed on the surface of the tumor cells. A third category  a wound healing microenvironment, in which the immune system appeared dampened, similar to how it would behave in the early stages of healing a physical injury  was associated with an unfavorable response to treatment. The team additionally identified a fourth other category, which had a mix of signatures correlating both positively and negatively with treatment outcomes. These features could provide the ability to stratify patients in a more nuanced way, explains Ravi. We found that patients whom you would expect to respond well to therapy based on traditional predictors may actually respond poorly, due to the presence of additional unfavorable factors that are not usually assessed in routine clinical care. Understanding this complex architecture will continue to be critical as we investigate how to improve outcomes in all patients. 	cancers lung immunotherapies molecular cancer features immunotherapy tumor immunobiology broad news		2023-04-18										https://www.broadinstitute.org/news/lung-cancers-molecular-features-shed-light-immunotherapy-response		Karen Zusi-Tran	128	0
Scientists use genetics to dig into a tumors past	Cancer Program 	scientists genetics dig past cancer program tumor broad news		2023-04-20										https://www.broadinstitute.org/news/scientists-use-genetics-dig-tumors-past		Leah Eisenstadt	129	0
How chromosome imbalances can drive cancer	The vast majority of cancer cells have too few or too many copies of some chromosomes, a state known as aneuploidy. But for decades, researchers have debated whether aneuploidy promotes the growth of cancers, or is simply a side effect of cancer cells fast growth. Such large-scale changes in DNA have been difficult to study. Now, researchers at the Broad Institute of MIT and Harvard and the Dana-Farber Cancer Institute have found  thanks to a computational tool they developed  that aneuploidy does drive cancer progression. Using that method, the scientists compared large chromosome changes in tumor cells from more than 10,000 cancer patients and identified key chromosome regions that, when duplicated or deleted, were harmful or beneficial to tumor cells. The work also revealed a new role for a known cancer gene called WRN  a result that, the team said, shows how this type of analysis can reveal new insight into cancer biology. The findings, published today in Nature, could lead to new ways of guiding cancer treatment or developing targeted drugs. This study provides a computational answer, by directly using tumor samples from patients, to that age-old question of whether these large-scale events are really driving cancer or are just along for the ride, said Rameen Beroukhim, a co-senior author of the study, associate member in the Cancer Program at the Broad, and an oncologist at Harvard Medical School, Dana-Farber Cancer Institute, and Brigham and Womens Hospital. We found that these aneuploidies are being directly selected for or against depending on their impact on cancer cells. A common problem Most human cells contain 23 pairs of chromosomes, but in the late 19th century, scientists noticed that tumors often had cells with abnormal numbers of chromosomes. More recently, studies have shown that aneuploidies  which also include duplications or deletions of entire arms of chromosomes  are present in almost 90 percent of human cancers, often appear early in cancer, and are associated with worse clinical outcomes. Some researchers suspected that aneuploidies appeared because of the severe dysregulation of cancer cells and didnt have any real impact on the cancer. Since the deleted or duplicated DNA regions involved in an aneuploidy can include hundreds or thousands of genes, pinning down any molecular mechanism by which an aneuploidy impacts tumor growth has been difficult. Weve known for more than a century that these aneuploidies were really prominent in cancer genomes, but we didnt have great methods to study them, said Alison Taylor, a co-senior author of the paper and a former postdoctoral research fellow at the Broad and Dana-Farber Cancer Institute who is now an assistant professor at Columbia University Medical Center. The long and the short To study aneuploidy in cancer, Beroukhim and Taylor, in collaboration with first author Juliann Shih and other colleagues, wondered whether they could take advantage of other, shorter types of chromosome changes in cancer cells and tease out what sections of chromosomes might play a role in tumor growth and survival. There are large-scale changes that dont quite fit the typical definition of an aneuploidy, but are still impacting a large part of a chromosome arm, said Shih, previously an associate computational biologist at Broad and now an internal medicine resident at the Kirk Kerkorian School of Medicine at the University of Nevada, Las Vegas. We began to think that these shorter events could give us signals about whether cancer cells were selecting for certain chromosome changes. The team developed a method, dubbed BISCUT (Breakpoint Identification of Significant Cancer Undiscovered Targets), to analyze where large changes were most likely to begin or end in each chromosome. If the beginning and endpoints were in completely random spots, that would suggest that the aneuploidy had no direct impact on cancer cell survival. However, if a particular region was often included in a large-scale chromosome change, that would hint that the aneuploidy encompassing this area was helping cancer cells survive. Conversely, if a region was often excluded, that would suggest that the aneuploidy encompassing this area killed cancer cells or stunted their growth. The researchers used BISCUT to analyze 10,872 tumor samples from 33 cancer types, using data from The Cancer Genome Atlas (TCGA). The analysis revealed 193 regions within or near aneuploidies that cancer cells seemed to be selecting for or against. Less than half included known cancer genes. Beroukhims group also discovered that the frequencies of aneuploidies on different chromosomes were correlated with the predicted selection pressure on regions within the aneuploidies. That was a pretty clear way of showing that selection seems to be the major driver of patterns of aneuploidies, and therefore that aneuploidies are having an impact on cancer cell survival, Beroukhim said. Towards treatments In nearly one-third of all cancers in TCGA, one arm of chromosome 8 is missing, but researchers had never been sure why this aneuploidy is so common. The study showed that deletions on chromosome 8 were more likely to include the cancer gene WRN than other areas of DNA, suggesting that it has a particularly large impact. Certain cancer types are known to rely on WRN and drugs are already under development to block the gene. However, the new study showed a different role in up to a third of cancers, where a partial loss of the gene appears to help cancer cells survive. This observation could lead to new treatment approaches that selectively kill cancer cells harboring WRN loss, and to ways of identifying patients who will most likely benefit from these types of treatments. This kind of finding is one example of the dozens of insights that Beroukhim, Taylor, and Shih think their dataset will eventually lead to. Separate studies can delve into the mechanism behind each chromosome region identified by BISCUT. Many of the regions, they suspect, will point towards new drug targets or ways of screening cancer patients for the most effective treatment. Our ability to address a centuries-old question is an example of how cancer research can make big leaps even in areas where it had seemed hopelessly stymied, Beroukhim said. 	scientists cancers chromosome tumors cancer drive tumor imbalances broad news		2023-06-28										https://www.broadinstitute.org/news/how-chromosome-imbalances-can-drive-cancer		Sarah C.P. Williams	130	0
Three studies highlight how proteins are altered in multiple cancer types	Over the past two decades, scientists have shed light on the genetic mutations that drive cancer. More recently, they are focusing on proteins to understand the biological events in cancer cells that lead to disease. In three new studies, researchers including a team from the Broad Institute of MIT and Harvard have harmonized and analyzed data on proteins, DNA, RNA, as well as clinical data from more than 1,000 patients across nearly a dozen different cancer types. They discovered several ways in which proteins are involved in important cancer processes that are common across many cancer types. In one study published today in Cell, the scientists homed in on alterations that occur on proteins and change how they behave, called post-translational modifications (PTMs). The team found key modifications, such as the phosphorylation and acetylation of key proteins, that are associated with various biochemical pathways involved in cancer. A second Cell paper showed how certain mutations drive cancer by modifying the activity and regulation of key proteins. And the third study, published in Cancer Cell, describes the teams efforts to harmonize and share the data with the research community. Together, the three papers could one day help scientists find new cancer drug targets and predict which tumors might respond better to treatment. The studies are part of a larger effort supported by the Clinical Proteomic Tumor Analysis Consortium (CPTAC) at the National Institutes of Health, which aims to integrate analysis of genes and proteins to learn about the molecular basis of cancer. Most of biology operates at the level of proteins and their post-translational modifications, said Gad Getz, a co-senior author on two of the studies and director of the Cancer Genome Computational Analysis Group and institute member at the Broad. Because proteins and PTMs regulate so many signaling pathways that are activated or deactivated in cancer, theyre very important to study, said Getz, who is also a professor of pathology at Harvard Medical School and the Paul C. Zamecnik Chair in Oncology at the Massachusetts General Hospital Cancer Center. To immerse themselves in the study of proteins, Getzs team, along with multi-institutional collaborators, worked with Broads Proteomics Platform. The platform harmonized the proteomic data for downstream analyses, including for two of the current publications, using a pipeline developed by Karl Clauser, a principal research scientist in the platform and co-author on the papers. The critical starting point in the integrated studies being reported now is generation of high-quality, deep-scale and quantitatively reliable proteome and PTMome data across tumor types, said Steve Carr, a co-author on the studies and senior director of the Proteomics Platform. With such data, studies like these can provide a valuable resource for obtaining new biological understanding of cancer. Making sense of modifications In the manuscript focused on post-translational modifications (PTM), co-first author Yifat Geffen, a postdoctoral scholar in Getzs lab, collaborated with the Proteomics Platform and other institutions to analyze genomic, transcriptomic, proteomic, and PTM data from 11 types of cancer. They then characterized 33 molecular signatures to group biologically similar tumors. With this approach, the team uncovered patterns in protein modifications linked to cancer-related processes such as DNA repair. The authors said these patterns would have been undetectable in smaller cohorts or by studying only genomic data. Phosphorylation, for instance, is a type of PTM that can indicate that a protein is active and hence a potential drug target. The researchers found that even cancers that share similar patterns of genetic mutations  such as colon and endometrial tumors that have similar genomic alterations in a DNA repair mechanism  can have different phosphorylation patterns, which could help explain why tumors with similar patterns of genetic mutations can respond differently to specific treatments. The researchers also found that tumors with reduced levels of acetylation on metabolic proteins were more likely to respond to immunotherapy. Geffen said that future work could translate these findings into better cancer diagnostics and treatments. How post-translational modifications affect the function of proteins is underexplored, she said. This is a rich resource, and Im excited to see everyone dive into the data to find mechanisms that we can potentially target with therapeutics. What drivers do The second Cell study, led by Washington University in St. Louis researchers Li Ding and Yize Li with Getz as a co-senior author, used the same pan-cancer approach to focus on cancer driver mutations. Scientists know these genetic mutations drive the development of cancer, but dont fully understand the molecular mechanisms behind the process. Figuring out these mechanisms could help researchers develop more effective drugs, including ones that work for more than one type of cancer. Dings team studied a range of features of more than 5,000 driver mutations such as their frequencies across different cancers and their impact on RNA, proteins, protein complexes, and PTMs. They found that certain genetic changes rewire the interactions between proteins. The team also uncovered pairs of genes that, when both are mutated, result in cancer cell death, and could be promising therapeutic targets. (Dings team also uncovered drivers of DNA methylation and studied their role in tumor development in a separate study.) Broadly, the researchers say that this kind of pan-cancer proteogenomic analysis has only just begun to connect biological features to their genetic roots, and these insights could one day help improve patient care. For instance, clinical trials using proteomics to study tumor samples from patients before and after treatment could reveal molecular mechanisms underlying drug resistance, and point towards more effective combination treatments. A new resource In the third study, a team led by Yize Li and Samuel Payne of Brigham Young University with Geffen as a co-first author, describes the challenges and solutions CPTAC researchers encountered as they integrated genomic, transcriptomic, proteomic, and clinical data from different cancer cohorts to create a single cohesive resource. The team, which includes the Getz lab, also provides several websites for scientists to interact with the data, and hope that their findings and guidelines will inspire other cancer researchers to use a similar approach in their own studies. Theres a lot more to be done with this data, but the biggest thing for the community is the resource weve created and the availability of the data, Getz said. We hope this will be a useful example for how other kinds of studies can integrate genomic and proteomic data, and that this will be a rich dataset for many years to come. 	studies scientists dna multiple proteins cancers altered cancer biology broad news		2023-08-14										https://www.broadinstitute.org/news/three-studies-highlight-how-proteins-are-altered-multiple-cancer-types		Allessandra DiCorato	131	0
Some CRISPR screens may be missing cancer drug targets	CRISPR/Cas9 gene editing has made possible a multitude of biomedical experiments including studies that systematically turn off genes in cancer cells to look for ones that the cancer cells heavily depend on to survive and grow. These genes, or cancer dependencies, are often promising drug targets. But new research shows that many of these CRISPR screening experiments rely on components, called CRISPR/Cas9 guides, that do not perform equally well in cells from people of all ancestries, which can cause CRISPR screens to miss cancer dependencies. These CRISPR guides are short sequences of RNA that steer the CRISPR Cas9 enzyme to a specific site in the genome to cut DNA and deactivate a targeted gene. The new findings, from scientists at the Broad Institute of MIT and Harvard, show about 2 percent of these guides miss their target. This means that Cas9 wont make a cut and disable a specific gene, thereby obscuring a potential role of that gene in cancer growth. The team found that this happens disproportionately in cells from people of African ancestry, because CRISPR guides were designed using reference genomes from people who are largely of European ancestry and do not fully represent global genetic diversity. These inaccuracies exist in places we might not recognize and in ways that we wouldn't have predicted, said Rameen Beroukhim, an associate member at the Broad and a co-senior author on the paper, which appeared recently in Nature Communications. This work shows that it's really worthwhile to conduct a systematic assessment of all the tools and datasets that we're using so that we can fix these hidden biases before they become an issue. CRISPR is used ubiquitously in preclinical research, but only a minority of researchers are thinking carefully about the specific germline and ancestries that relate to their model systems, added Jesse Boehm, an associated scientist at the Broad and a co-senior author on the paper. This is a warning call for the community that functional genomics is not immune to ancestry bias, and a source of opportunity to look more closely at this kind of data. In their study, the team analyzed data from the Broads Cancer Dependency Map (DepMap), the largest cancer dependency resource, which currently includes genome-wide screens in more than 1,000 cancer cell lines, about 90 percent of which are from people of European or East Asian descent. Francisca Vazquez, director of the DepMap at the Broad, said that less than 1 percent of cell line-guide pairs in the DepMap are affected by the ancestry bias shown by this study, but that these biases are important to recognize and fix in future libraries. After these results were first posted as a preprint in 2022, the DepMap team removed from their library all guide RNAs that didnt work, so that instead of falsely returning no dependencies for the affected genes, the database indicates that there is not sufficient data to draw conclusions. A new kind of dependency search Previously, the search for cancer dependencies focused on genetic changes that arise in some cells during a persons life, called somatic mutations. But when postdoctoral researcher and study first author Sean Misek joined Boehms and Beroukhims labs in 2020, he wanted to know how germline genetic variants  which are inherited and in all cells throughout the body  influence how tumors respond to treatment. Misek found many strong associations between ancestry and genetic dependencies, and that most of those associations came from artifacts related to germline variants. In particular, he saw these effects in CRISPR guides. The sequence of the guide RNAs didnt sufficiently match the target genetic sequence because that target sequence varied depending on ancestry. The scientists found that 89 percent of guides in genome-scale libraries have a mismatch in at least one cell line. They also found that mismatches occur to a greater degree in cells from people of African ancestry. These sorts of experimental biases are probably everywhere in preclinical research, Misek said. We hope that this paper is part of a larger conversation. Understanding the extent of this bias in a research project can be challenging for a scientist because it can take several days to download all the necessary data to do so. To address this, Boehm, Beroukhim, and the Pattern team at the Broad built Ancestry Garden, a website based on data from the Genome Aggregation Database (gnomAD) that can help researchers determine the effect of ancestry on a guide of their choosing. A lot of labs use CRISPR in some sense, and they should have a mechanism to check their reagents, Misek said. Our goal is to make it a little bit easier for people to mitigate this issue in their own hands. Library lessons Boehm said that genetic variation due to ancestry affects research far beyond the search for cancer dependencies, and that the extent to which the teams findings will impact individual studies will vary. Although the effect of this bias was relatively modest in the DepMap, it may be much larger in experiments that study only one or a small number of cell lines, Boehm said. Going forward, the study team and DepMap researchers say that an important way to address this bias is to increase the genetic diversity in large-scale cell line libraries. We encourage the community to send us cell lines from under-represented populations if they have them, Vazquez said. This is a very important issue to address. 	dna missing screens biomedical crispr tumors cancer genomics drug broad news		2024-06-14										https://www.broadinstitute.org/news/some-crispr-screens-may-be-missing-cancer-drug-targets		Allessandra DiCorato	132	0
New gene delivery vehicle shows promise for human brain gene therapy	"In an important step toward more effective gene therapies for brain diseases, researchers from the Broad Institute of MIT and Harvard have engineered a gene-delivery vehicle that uses a human protein to efficiently cross the blood-brain barrier and deliver a disease-relevant gene to the brain in mice expressing the human protein. Because the vehicle binds to a well-studied protein in the blood-brain barrier, the scientists say it has a good chance at working in patients. Gene therapy could potentially treat a range of severe genetic brain disorders, which currently have no cures and few treatment options. But FDA-approved forms of the most commonly used vehicle for packaging and delivering these therapies to target cells, adeno-associated viruses (AAVs), arent able to efficiently cross the blood-brain barrier at high levels and deliver therapeutic cargo. The enormous challenge of getting therapies past this barrier  a highly selective membrane separating the blood from the brain  has stymied the development of safer and more effective gene therapies for brain diseases for decades. Now researchers in the lab of Ben Deverman, an institute scientist and senior director of vector engineering at the Broad, have engineered the first published AAV that targets a human protein to reach the brain in humanized mice. The AAV binds to the human transferrin receptor, which is highly expressed in the blood-brain barrier in humans. In a new study published today in Science, the team showed that their AAV, when injected into the bloodstream in mice expressing a humanized transferrin receptor, crossed into the brain at much higher levels than the AAV that is used in an FDA-approved gene therapy for the central nervous system, AAV9. It also reached a large fraction of important types of brain cells, including neurons and astrocytes. The researchers then showed that their AAV could deliver copies of the GBA1 gene, which has been linked to Gauchers disease, Lewy body dementia, and Parkinsons disease, to a large fraction of cells throughout the brain. The scientists add that their new AAV could be a better option for treating neurodevelopmental disorders caused by mutations in a single gene such as Rett syndrome or SHANK3 deficiency; lysosomal storage diseases like GBA1 deficiency; and neurodegenerative diseases such as Huntingtons disease, prion disease, Friedreichs ataxia, and single-gene forms of ALS and Parkinsons disease. Since we came to the Broad weve been focused on the mission of enabling gene therapies for the central nervous system, said Deverman, senior author on the study. If this AAV does what we think it will in humans based on our mouse studies, it will be so much more effective than current options. These AAVs have the potential to change a lot of patients lives, said Ken Chan, a co-first author on the paper and group leader from Devermans group who has been working on solving gene delivery to the central nervous system for nearly a decade. Mechanism first For years, researchers developed AAVs for specific applications by preparing massive AAV libraries and testing them in animals to identify top candidates. But even when this approach succeeds, the candidates often dont work in other species, and the approach doesnt provide information about how the AAVs reach their targets. This can make it difficult to translate a gene therapy using these AAVs from animals to humans. To find a delivery vehicle with a greater chance of reaching the brain in people, Devermans team switched to a different approach. They used a method they published last year, which involves screening a library of AAVs in a test tube for ones that bind to a specific human protein. Then they test the most promising candidates in cells and mice that have been modified to express the protein. As their target, the researchers chose human transferrin receptor, which has long been the target of antibody-based therapies that aim to reach the brain. Several of these therapies have shown evidence of reaching the brain in humans. The teams screening technique identified an AAV called BI-hTFR1 that binds human transferrin receptor, enters human brain cells, and bypasses a human cell model of the blood-brain barrier. Weve learned a lot from in vivo screens but it has been tough finding AAVs that worked this well across species, added Qin Huang, a co-first author on the study and a senior research scientist in Devermans lab who helped develop the screening method to find AAVs that bind specific protein targets. Finding one that works using a human receptor is a big step forward. Beyond the dish To test the AAVs in animals, the researchers used mice in which the mouse gene that encodes the transferrin receptor was replaced with its human equivalent. The team injected the AAVs into the bloodstream of adult mice and found dramatically higher levels of the AAVs in the brain and spinal cord compared to mice without the human transferrin receptor gene, indicating that the receptor was actively ferrying the AAVs across the blood-brain barrier. The AAVs also showed 40-50 times higher accumulation in brain tissue than AAV9, which is part of an FDA-approved therapy for spinal muscular atrophy in infants but is relatively inefficient at delivering cargo to the adult brain. The new AAVs reached up to 71 percent of neurons and 92 percent of astrocytes in different regions of the brain. In work led by research scientist Jason Wu, Devermans team also used the AAVs to deliver healthy copies of the human GBA1 gene, which is mutated in several neurological conditions. The new AAVs delivered 30 times more copies of the GBA1 gene than AAV9 in mice and were delivered throughout the brain. The team said that the new AAVs are ideal for gene therapy because they target a human protein and have similar production and purification yields as AAV9 using scalable manufacturing methods. A biotech company co-founded by Deverman, Apertura Gene Therapy, is already developing new therapies using the AAVs to target the central nervous system. With more development, the scientists think its possible to improve the gene-delivery efficiency of their AAVs to the central nervous system, decrease their accumulation in the liver, and avoid inactivation by antibodies in some patients. Sonia Vallabh and Eric Minikel, two researchers at the Broad who are developing treatments for prion disease, are excited by the potential of the AAVs to deliver brain therapies in humans. ""When we think about gene therapy for a whole-brain disease like prion disease, you need really systemic delivery and broad biodistribution in order to achieve anything,"" said Minikel. ""Naturally occurring AAVs just aren't going to get you anywhere. This engineered capsid opens up a world of possibilities."" "	scientists biodistribution gene neurodevelopmental promise neurodegenerative brain new therapy biotech broad news		2024-05-16										https://www.broadinstitute.org/news/new-gene-delivery-vehicle-shows-promise-human-brain-gene-therapy		Allessandra DiCorato	133	0
Merkin Prize in Biomedical Technology awarded to F. William Studier for development of widely used protein- and RNA-production platform	F. William Studier of Brookhaven National Laboratory has won the second annual Richard N. Merkin Prize in Biomedical Technology for his development of an efficient, scalable method of producing RNA and proteins in the laboratory. His T7 expression technology can be used to make large quantities of nearly any RNA or protein and has been for decades, and continues to be, a mainstay of biomedical research and pharmaceutical production. The approach has been used to produce numerous therapeutics, diagnostics, and vaccines  including the COVID-19 mRNA vaccines credited with extending millions of lives in recent years. F. William Studiers brilliant work on the T7 system transformed biomedicine, saving millions of lives globally and improving the chances for further research that will change healthcare delivery, said Dr. Richard Merkin, CEO and Founder of Heritage Provider Network, one of the countrys largest physician-owned integrated health care systems. His work exemplifies why I created this prize initiative that honors and showcases amazing innovators like Bill. Im honored to be celebrating his remarkable achievements. The Merkin Prize, which recognizes novel technologies that have improved human health, carries a $400,000 cash award and is administered by the Broad Institute of MIT and Harvard, one of the worlds leading biomedical research institutes. All nominations for the 2024 Merkin Prize were evaluated by a selection committee, composed of nine scientific leaders from academia and industry in the US and Europe. Studier will be honored in a prize ceremony held on September 17, 2024. 	biomedicine technology rna biomedical protein decades prize harvard 2024 broad news		2024-05-14										https://www.broadinstitute.org/news/merkin-prize-biomedical-technology-awarded-f-william-studier-development-widely-used-protein		Broad Communications	134	0
